 zcr, rms, centroid, rolloff, mfcc1, mfcc2, mfcc3, mfcc4, mfcc5, mfcc6, mfcc7, mfcc8, mfcc9, mfcc10, mfcc11, mfcc12, mfcc13,filename,duration[ms],age,gender,delta
0.1462,0.0584,1615.64,2856.99,-350.6662,46.7277,-3.9157,30.7947,-14.6777,0.4372,-13.8083,-8.5347,-12.3259,-14.8224,-6.0903,-8.4301,-4.289,common_voice_es_41922555.mp3,5148,young,female,cv-corpus-21.0-delta-2025-03-14
0.1038,0.0246,1274.11,2136.4,-478.5569,36.0887,4.6456,10.4864,-7.0588,2.7887,-12.4329,-6.9207,-7.6402,-9.7243,-6.1339,-5.2579,-2.8862,common_voice_es_41922556.mp3,3636,young,female,cv-corpus-21.0-delta-2025-03-14
0.0758,0.0465,950.6437,1593,-403.8119,36.2368,-2.7655,11.2978,-7.5091,3.3523,-10.4504,-3.9972,-4.6551,-4.7912,-5.0263,-6.6445,-3.4442,common_voice_es_41922557.mp3,3636,young,female,cv-corpus-21.0-delta-2025-03-14
0.1053,0.0588,1404.42,2560.66,-369.2827,51.6171,-1.552,21.9593,-14.2219,3.9069,-14.2796,-12.1138,-9.3567,-13.5183,-7.4335,-10.3421,-5.9011,common_voice_es_41922558.mp3,4536,young,female,cv-corpus-21.0-delta-2025-03-14
0.1574,0.0506,1818.88,3068.07,-383.1166,49.0233,-5.3323,26.4921,-17.3223,-0.924,-25.5307,-7.4244,-9.0625,-10.5988,-7.196,-6.7214,-1.4333,common_voice_es_41922561.mp3,5436,young,female,cv-corpus-21.0-delta-2025-03-14
0.1248,0.0514,1457.06,2505.08,-380.4066,53.7393,8.4927,10.4913,-4.9763,9.0165,-13.0905,-13.6617,-8.2578,-9.7717,-10.2959,-8.6592,-0.8358,common_voice_es_41922562.mp3,4680,young,female,cv-corpus-21.0-delta-2025-03-14
0.0865,0.0384,1024.01,1660.68,-449.2503,31.1662,0.1133,17.8825,-5.8745,6.457,-7.5916,-4.1028,-5.794,-7.7014,-4.8519,-6.6952,-3.2351,common_voice_es_41922563.mp3,3528,young,female,cv-corpus-21.0-delta-2025-03-14
0.1424,0.053,1555.85,2589.77,-374.015,55.8708,1.9493,8.2204,-17.7894,6.1086,-11.4692,-11.6837,-10.399,-10.2248,-5.9767,-8.9995,-5.3496,common_voice_es_41922564.mp3,5256,young,female,cv-corpus-21.0-delta-2025-03-14
0.0941,0.0349,1013.48,1695.81,-440.8399,29.9847,2.1741,2.4961,-6.1184,1.4216,-9.772,-3.2702,-4.1639,-2.3865,-4.7365,-5.6014,-1.618,common_voice_es_41922565.mp3,3456,young,female,cv-corpus-21.0-delta-2025-03-14
0.1621,0.0544,1883.67,3294.54,-345.6086,69.0081,4.3412,29.7423,-12.5306,-2.7773,-17.5685,-9.521,-15.3321,-15.9812,-5.8592,-10.2644,-4.7133,common_voice_es_41922568.mp3,5868,young,female,cv-corpus-21.0-delta-2025-03-14
0.1542,0.0645,1988.8,3299.41,-316.2664,72.3025,-4.4771,13.9992,-14.2568,7.7637,-22.1808,-14.0579,-8.9447,-10.3391,-7.0276,-11.8225,-6.8659,common_voice_es_41922569.mp3,6048,young,female,cv-corpus-21.0-delta-2025-03-14
0.1794,0.0513,2074.52,3466.36,-337.5432,61.8291,2.7705,21.3539,-7.5807,1.397,-18.6623,-15.955,-13.4527,-14.252,-11.3364,-13.3928,-7.1968,common_voice_es_41922571.mp3,6120,young,female,cv-corpus-21.0-delta-2025-03-14
0.061,0.0444,822.8818,1479.25,-456.4471,36.0509,-2.1338,15.4388,-13.6922,6.1533,-4.5994,-8.5867,-6.0007,-4.7003,-3.0692,-6.3526,1.6983,common_voice_es_41922574.mp3,2988,young,female,cv-corpus-21.0-delta-2025-03-14
0.0926,0.0249,1116.89,2177.95,-471.5673,55.0587,1.8516,11.3303,-16.8748,3.9379,-9.9453,-10.9681,-13.1857,-6.432,1.5082,-9.6584,-2.5782,common_voice_es_41922575.mp3,4176,young,female,cv-corpus-21.0-delta-2025-03-14
0.1693,0.0481,2036.39,3323.35,-362.9521,55.4067,2.3504,27.373,-19.8923,1.4942,-10.8668,-16.807,-17.6636,-13.4294,-7.1984,-14.9697,-1.1205,common_voice_es_41922576.mp3,7200,young,female,cv-corpus-21.0-delta-2025-03-14
0.1581,0.0778,1785.19,2772.99,-332.1278,63.2668,22.3453,27.112,2.4207,-14.4557,-26.494,-14.954,-15.7836,-12.3893,-9.9308,-6.5386,-7.5655,common_voice_es_41934592.mp3,6336,adult,male,cv-corpus-21.0-delta-2025-03-14
0.0869,0.0569,945.2548,1598.33,-371.2448,69.7438,19.0992,32.3634,23.2799,-4.0258,-15.9936,-17.5197,-17.4758,-5.5706,3.1632,-8.948,-16.1657,common_voice_es_41950056.mp3,5832,senior,male,cv-corpus-21.0-delta-2025-03-14
0.0984,0.0341,966.2011,1509.45,-478.5306,50.0393,9.0719,24.0193,15.3567,-3.4801,-4.96,-9.8947,-13.5199,-4.3563,1.2942,-9.3026,-6.7153,common_voice_es_41950059.mp3,5148,senior,male,cv-corpus-21.0-delta-2025-03-14
0.0571,0.0869,545.9522,952.4781,-407.4306,68.5246,14.2171,19.5713,12.4331,6.8054,-2.7525,-8.472,-10.2766,-6.6916,3.8681,-1.9093,-9.3897,common_voice_es_41950229.mp3,3456,senior,male,cv-corpus-21.0-delta-2025-03-14
0.1674,0.0695,1382.48,1971.04,-381.285,66.964,12.0327,31.7265,18.5901,-6.1876,-10.6757,-16.3432,-15.2663,-7.6115,3.101,-3.6338,-13.4567,common_voice_es_41950376.mp3,5112,senior,male,cv-corpus-21.0-delta-2025-03-14
0.1123,0.0905,1085.54,1814.49,-364.8119,88.4615,14.0529,34.7532,19.0237,0.9978,-18.8589,-17.2994,-12.8261,-4.89,7.8679,-10.7349,-15.6572,common_voice_es_41950510.mp3,5580,senior,male,cv-corpus-21.0-delta-2025-03-14
0.1197,0.0696,1165.99,1884.85,-367.0035,85.4477,22.3135,41.7784,23.8805,-6.2145,-14.3215,-14.0544,-20.3324,-12.0615,-0.7996,-15.1647,-21.3541,common_voice_es_41950690.mp3,6984,senior,male,cv-corpus-21.0-delta-2025-03-14
0.1068,0.0628,1185.16,2018.81,-366.4108,73.2308,20.4608,35.9713,22.9286,-4.8229,-12.2859,-17.771,-17.3196,-15.5383,3.0322,-4.335,-19.2195,common_voice_es_41956739.mp3,5904,senior,male,cv-corpus-21.0-delta-2025-03-14
0.0843,0.095,938.6238,1559.66,-360.9842,86.5357,23.0572,35.8793,17.3085,-12.9745,-11.8205,-8.192,-12.19,-8.9042,-2.6628,-2.0909,-10.4587,common_voice_es_41964621.mp3,5400,senior,male,cv-corpus-21.0-delta-2025-03-14
0.0433,0.0409,556.4728,910.8778,-442.5596,46.5353,11.1166,17.6041,8.5827,-3.8541,-4.6469,-2.8061,-7.9727,-7.1434,-1.9044,0.1369,-3.7753,common_voice_es_41964867.mp3,4968,senior,male,cv-corpus-21.0-delta-2025-03-14
0.1591,0.0573,1815.14,2352.26,-412.3349,69.0951,5.6026,14.1875,12.9842,-2.2431,-4.911,-1.4129,-3.3801,-7.4071,-9.5489,-0.1662,-5.68,common_voice_es_41964941.mp3,4896,senior,male,cv-corpus-21.0-delta-2025-03-14
0.0915,0.0811,1033.16,1667.6,-363.6363,73.5665,27.4432,37.7072,16.8369,-7.7171,-10.8606,-12.7071,-6.151,-11.3072,-13.7089,-6.6685,-6.7317,common_voice_es_41965008.mp3,5364,senior,male,cv-corpus-21.0-delta-2025-03-14
0.0919,0.0675,1024.55,1770.85,-370.9321,81.0359,17.6157,26.3531,15.7247,-13.2119,-13.3929,-7.1822,-10.6514,-10.2335,-4.3229,-1.5285,-10.6799,common_voice_es_41965254.mp3,4932,senior,male,cv-corpus-21.0-delta-2025-03-14
0.0841,0.0818,805.16,1087.03,-397.3886,81.1468,20.4112,15.138,9.4449,-9.9495,-10.0723,-8.6521,-10.1202,-12.5212,-6.5764,-0.7651,-4.2355,common_voice_es_41965304.mp3,4248,senior,male,cv-corpus-21.0-delta-2025-03-14
0.0782,0.0693,817.9495,1230.39,-402.0556,69.5003,16.4826,34.8504,6.7385,-10.9728,0.0184,-11.8716,-12.8593,-6.4958,-2.2448,-2.7633,-9.6722,common_voice_es_41965484.mp3,4644,senior,male,cv-corpus-21.0-delta-2025-03-14
0.1658,0.0535,1702.01,2753.48,-384.6762,51.0114,5.9922,32.9901,-9.027,-26.6728,-21.494,-4.2611,-27.0284,-12.3424,-16.634,-4.0686,-6.6776,common_voice_es_41972685.mp3,5976,young,female,cv-corpus-21.0-delta-2025-03-14
0.1263,0.0893,1493.08,2375.65,-332.9711,71.1398,5.6429,28.0935,-13.9945,-16.5688,-12.4678,-9.4815,-23.0802,-19.2589,-18.8825,-6.1307,-8.4531,common_voice_es_41972687.mp3,7128,young,female,cv-corpus-21.0-delta-2025-03-14
0.1697,0.0739,1875.54,2864.1,-366.0111,57.548,8.0804,41.0367,-14.8258,-17.7277,-16.768,-16.2832,-25.6461,-19.7967,-19.8736,-6.1644,-3.0733,common_voice_es_41972690.mp3,8280,young,female,cv-corpus-21.0-delta-2025-03-14
0.1952,0.0972,1879.64,2982.43,-291.9198,62.7379,-0.4759,30.5475,-15.1882,-22.6227,-22.3579,-11.2887,-24.724,-18.9877,-19.6608,-9.3232,-4.8905,common_voice_es_41972691.mp3,6336,young,female,cv-corpus-21.0-delta-2025-03-14
0.1017,0.0474,1191.96,1943.02,-420.0975,47.2014,3.3944,24.4884,-10.258,-9.0123,-13.4231,-14.7191,-20.4411,-12.1873,-14.4652,-6.5781,-4.2909,common_voice_es_41972692.mp3,4896,young,female,cv-corpus-21.0-delta-2025-03-14
0.2015,0.0755,2088.38,3277.57,-336.5728,49.4227,8.4455,36.1469,-9.279,-15.9165,-24.1921,-15.4257,-23.4163,-19.5366,-22.0245,-5.075,-8.8273,common_voice_es_41972693.mp3,7236,young,female,cv-corpus-21.0-delta-2025-03-14
0.0413,0.0636,644.7849,1163.96,-427.6646,20.935,3.657,25.5887,-4.1601,-9.98,-3.1241,-0.6956,-11.8779,-4.7314,-8.6152,-2.0316,-3.2627,common_voice_es_41972695.mp3,3888,young,female,cv-corpus-21.0-delta-2025-03-14
0.1345,0.0521,1338.21,2127.49,-391.3781,45.7515,7.0526,26.6608,-8.1263,-19.4309,-14.6972,-3.7297,-21.3499,-11.0915,-10.5572,-9.161,-5.4045,common_voice_es_41972696.mp3,5040,young,female,cv-corpus-21.0-delta-2025-03-14
0.1557,0.0797,1658.12,2566.23,-364.5771,64.9209,-0.9459,31.5772,-9.7796,-22.1546,-9.9023,-16.3477,-20.4275,-18.8358,-19.7928,-8.7839,-5.9807,common_voice_es_41972701.mp3,9828,young,female,cv-corpus-21.0-delta-2025-03-14
0.1672,0.0623,1490.55,2229.9,-402.5851,57.8458,3.8215,16.0862,-10.6881,-9.0354,-10.8879,-10.5315,-19.086,-15.4084,-15.5185,-4.7695,-5.4945,common_voice_es_41972702.mp3,5328,young,female,cv-corpus-21.0-delta-2025-03-14
0.1154,0.058,1389.46,2018.21,-400.8759,32.6305,3.3287,18.382,-6.1125,-8.7051,-9.9185,-7.2703,-11.5815,-12.059,-10.458,-3.4067,-4.1215,common_voice_es_41972704.mp3,6660,young,female,cv-corpus-21.0-delta-2025-03-14
0.1675,0.0436,1759.89,2699.24,-406.7683,37.304,6.6993,28.0909,-4.2921,-12.8872,-11.6795,-10.3126,-19.4159,-12.6962,-14.5431,-3.5582,-5.9007,common_voice_es_41972705.mp3,5796,young,female,cv-corpus-21.0-delta-2025-03-14
0.0988,0.0305,1005.5,1545.63,-502.8622,47.6276,1.6309,16.8333,-0.612,-3.9235,-8.7957,-11.2215,-14.7564,-10.3501,-12.2685,-2.4847,-3.9549,common_voice_es_41972706.mp3,4536,young,female,cv-corpus-21.0-delta-2025-03-14
0.1601,0.0396,1624.77,2514.63,-404.7464,39.6316,12.366,23.1185,-9.3067,-14.8372,-14.3498,-7.9133,-17.5785,-13.3936,-12.9863,-4.4341,-5.4203,common_voice_es_41972708.mp3,5400,young,female,cv-corpus-21.0-delta-2025-03-14
0.0678,0.0366,1028.81,1711.29,-434.817,58.0213,8.7015,12.8557,-16.2403,-13.6022,-15.9875,-16.2252,-18.6314,-5.2446,-4.7917,-10.7674,-4.9479,common_voice_es_42007544.mp3,4860,young,female,cv-corpus-21.0-delta-2025-03-14
0.1181,0.0839,1392.84,2484.38,-366.168,48.0278,8.6771,17.1248,-21.1544,-14.1917,-18.5625,-9.2577,-21.4076,-5.1349,-8.4609,-11.9467,-3.6911,common_voice_es_42007548.mp3,5760,young,female,cv-corpus-21.0-delta-2025-03-14
0.1613,0.0529,1572.46,2453.67,-375.1759,56.4411,-18.7571,8.8774,-11.3365,-20.8577,-14.4196,-7.4027,-20.9099,-13.9491,-9.6829,-13.9177,-2.7055,common_voice_es_42009330.mp3,5616,young,female,cv-corpus-21.0-delta-2025-03-14
0.1221,0.0664,1398.07,2079.52,-381.4695,69.2261,-24.9636,2.1978,-6.3454,-19.3131,-18.6171,-1.3185,-12.4456,-15.4107,-8.7222,-10.8735,-5.0627,common_voice_es_42009333.mp3,5076,young,female,cv-corpus-21.0-delta-2025-03-14
0.1785,0.0449,2047.02,3053.29,-424.1368,57.1584,-15.7347,10.1983,-1.1908,-16.1008,-21.9923,-2.2596,-14.237,-16.087,-13.4603,-10.3395,-5.6351,common_voice_es_42009335.mp3,6012,young,female,cv-corpus-21.0-delta-2025-03-14
0.1006,0.0294,1096.59,1771.45,-419.4432,63.8362,-23.2604,-6.8031,-9.9883,-17.0018,-15.0754,-2.7274,-13.1333,-14.3558,-14.1791,-10.3771,-4.3049,common_voice_es_42009336.mp3,4932,young,female,cv-corpus-21.0-delta-2025-03-14
0.1925,0.046,1841.72,2864.55,-371.0521,66.7691,-8.4065,-2.05,-4.1682,-26.3085,-19.2731,-7.2063,-16.0583,-14.5,-16.6976,-10.9279,-3.4909,common_voice_es_42009337.mp3,5292,young,female,cv-corpus-21.0-delta-2025-03-14
0.1257,0.0553,1398.44,2188.55,-387.4361,66.4746,-25.6872,11.1285,-13.9976,-17.2623,-19.4691,-5.3342,-17.363,-19.7225,-13.3604,-9.6002,-1.8991,common_voice_es_42009338.mp3,5220,young,female,cv-corpus-21.0-delta-2025-03-14
0.0861,0.0103,618.9037,766.4212,-550.3511,19.0774,-1.5165,-0.8332,-3.6087,-3.0505,-2.1596,-1.0011,-3.2562,-3.0287,-1.1381,-1.7388,-0.7402,common_voice_es_42009339.mp3,2520,young,female,cv-corpus-21.0-delta-2025-03-14
0.1026,0.0352,1114.21,1685.41,-453.3399,35.4272,-16.4496,6.0684,-9.9205,-7.8602,-9.1368,-5.5023,-11.8644,-11.3071,-1.8007,-5.8463,-4.0663,common_voice_es_42009346.mp3,4032,young,female,cv-corpus-21.0-delta-2025-03-14
0.1142,0.0215,1301.89,2012.74,-470.3756,51.1399,-3.8675,2.2377,-1.7814,-14.6288,-15.9495,-6.9986,-10.4852,-15.1807,-11.4783,-5.2683,-4.5155,common_voice_es_42009347.mp3,4896,young,female,cv-corpus-21.0-delta-2025-03-14
0.0962,0.0611,1089.86,1668.84,-383.4103,61.7971,-23.8417,-2.6136,-4.7664,-6.1238,-14.169,-2.3374,-15.8155,-16.5436,-8.7741,-10.2584,-2.7684,common_voice_es_42009348.mp3,4392,young,female,cv-corpus-21.0-delta-2025-03-14
0.1521,0.0649,1719.24,2722.78,-369.3068,69.789,-24.1801,5.0365,-6.6765,-21.5181,-17.7793,-4.5164,-17.3074,-16.8284,-10.0396,-8.785,-3.6379,common_voice_es_42009349.mp3,6012,young,female,cv-corpus-21.0-delta-2025-03-14
0.1006,0.0244,1111.76,1725.07,-472.3384,58.68,-18.4103,-0.0184,-5.9525,-19.004,-12.6799,-2.9954,-15.6184,-9.393,-7.7285,-7.3577,-4.0949,common_voice_es_42009350.mp3,4644,young,female,cv-corpus-21.0-delta-2025-03-14
0.1144,0.0449,1234.94,1899.48,-418.3709,55.0346,-16.0668,-5.7138,-0.2213,-11.7346,-10.7889,-2.5845,-14.4064,-10.4333,-11.7193,-7.2741,-4.4269,common_voice_es_42009351.mp3,4068,young,female,cv-corpus-21.0-delta-2025-03-14
0.1158,0.0483,1214.81,1965.27,-431.2968,49.3299,-18.3671,2.9966,-5.5927,-11.7037,-10.5912,-4.1555,-8.3141,-9.7051,-9.0529,-7.511,-3.119,common_voice_es_42009352.mp3,4608,young,female,cv-corpus-21.0-delta-2025-03-14
0.0861,0.0244,854.9312,1414.71,-465.9291,37.6957,-12.7056,1.3951,-0.1569,-7.8121,-11.2695,-5.2511,-11.4387,-9.3931,-7.3551,-4.722,-1.2571,common_voice_es_42009354.mp3,3600,young,female,cv-corpus-21.0-delta-2025-03-14
0.0975,0.0223,1063.41,1686.5,-486.1356,43.4365,-12.7299,0.699,-3.3246,-10.4359,-11.5863,-3.5567,-12.1602,-11.3586,-6.9118,-7.1685,-4.1752,common_voice_es_42009360.mp3,3996,young,female,cv-corpus-21.0-delta-2025-03-14
0.1173,0.0279,1340.83,2083.2,-445.9478,58.8291,-18.4668,3.2874,-3.5683,-18.8474,-14.2639,-6.2937,-19.8567,-15.4075,-10.902,-9.4342,-3.0514,common_voice_es_42009362.mp3,4968,young,female,cv-corpus-21.0-delta-2025-03-14
0.1027,0.0283,1099.12,1597.23,-477.7357,37.281,-13.4483,1.3111,-5.0349,-12.6313,-10.0838,-4.4047,-11.1784,-7.4195,-5.7301,-5.2384,-1.786,common_voice_es_42009363.mp3,3564,young,female,cv-corpus-21.0-delta-2025-03-14
0.1437,0.0183,1513.11,2432.57,-475.5824,44.5356,-3.096,3.9849,-6.7238,-14.6357,-13.5157,-8.51,-18.9554,-11.7675,-7.2308,-7.8319,-2.5501,common_voice_es_42009370.mp3,5436,young,female,cv-corpus-21.0-delta-2025-03-14
0.1723,0.0273,1658.44,2712.73,-418.8868,59.4429,-19.854,11.6293,-6.1651,-28.1861,-9.6381,-1.6899,-22.813,-21.88,-13.2478,-4.8846,-5.5802,common_voice_es_42009371.mp3,6012,young,female,cv-corpus-21.0-delta-2025-03-14
0.198,0.0366,1933.43,2911.67,-398.6953,49.4388,-4.2426,6.3178,-4.9531,-20.1515,-15.6303,-10.0217,-19.921,-15.1314,-13.4708,-8.9547,-5.538,common_voice_es_42009373.mp3,6156,young,female,cv-corpus-21.0-delta-2025-03-14
0.1469,0.0447,1513.98,2443.82,-410.8662,60.3652,-22.9386,4.0217,-6.0371,-20.0306,-17.2437,-7.1011,-16.6859,-13.7147,-10.447,-9.7686,-3.1331,common_voice_es_42009374.mp3,5436,young,female,cv-corpus-21.0-delta-2025-03-14
0.1273,0.047,1314.99,2049.71,-379.3017,63.164,-28.512,10.853,-11.7185,-26.5379,-15.3891,-3.382,-16.7123,-17.6826,-8.1738,-9.9934,-0.6717,common_voice_es_42009377.mp3,5508,young,female,cv-corpus-21.0-delta-2025-03-14
0.0721,0.0225,822.5593,1381.92,-472.5773,42.5017,-12.1212,7.2341,-3.7376,-16.4488,-12.8666,-6.2216,-12.8476,-13.6852,-6.7929,-5.7463,-2.4679,common_voice_es_42009378.mp3,3708,young,female,cv-corpus-21.0-delta-2025-03-14
0.0609,0.0146,712.5493,1158.59,-543.34,34.0577,-11.3161,6.6973,-6.7331,-11.3576,-8.9245,-4.7884,-8.6799,-8.3777,-5.2091,-5.1977,-1.5465,common_voice_es_42009380.mp3,3600,young,female,cv-corpus-21.0-delta-2025-03-14
0.0959,0.0179,938.7979,1446.76,-503.5367,50.4265,-11.8862,-6.6838,-6.3137,-8.7539,-12.4918,-9.1588,-11.2207,-8.2586,-6.5825,-6.8015,-3.2594,common_voice_es_42009381.mp3,4284,young,female,cv-corpus-21.0-delta-2025-03-14
0.2164,0.0541,2090.26,3029.61,-368.2602,68.6821,-15.9895,3.5286,-14.8277,-22.4252,-16.9829,-11.1383,-23.1627,-23.7773,-12.7283,-10.7886,-4.4653,common_voice_es_42009382.mp3,8892,young,female,cv-corpus-21.0-delta-2025-03-14
0.1261,0.0413,1293.25,1936.55,-407.9837,66.4287,-26.1361,-7.9845,-10.2154,-16.9932,-16.7095,-7.409,-11.3759,-12.7555,-12.4265,-7.8348,0.7796,common_voice_es_42009391.mp3,5040,young,female,cv-corpus-21.0-delta-2025-03-14
0.1536,0.0423,1559.69,2305.23,-422.3511,61.5208,-20.9081,5.4995,-9.3693,-17.2985,-19.2547,-3.8965,-13.1345,-17.4426,-10.3562,-8.9189,-2.1229,common_voice_es_42009394.mp3,5292,young,female,cv-corpus-21.0-delta-2025-03-14
0.1069,0.0427,1064.34,1744.82,-437.7195,63.2935,-16.2492,11.6138,-6.9391,-13.7024,-10.6982,-6.0206,-18.1796,-14.0401,-14.2447,-11.3859,-5.5267,common_voice_es_42009395.mp3,4716,young,female,cv-corpus-21.0-delta-2025-03-14
0.1971,0.0315,1805.8,2755.72,-419.0608,84.4113,-30.2704,8.759,-10.6594,-28.2881,-19.2242,-7.4664,-22.3846,-17.2342,-15.6798,-14.2487,-4.4706,common_voice_es_42009400.mp3,6336,young,female,cv-corpus-21.0-delta-2025-03-14
0.1596,0.0506,1586.34,2561.41,-386.4931,70.9314,-30.9485,7.1001,-12.3974,-21.3142,-16.3784,-11.1903,-13.4595,-15.1017,-18.6405,-7.4316,-2.9649,common_voice_es_42009402.mp3,5436,young,female,cv-corpus-21.0-delta-2025-03-14
0.0934,0.0227,1005.41,1624.15,-458.3281,38.6782,-11.1646,9.2415,-3.6617,-14.8846,-8.138,-4.6813,-9.302,-13.4157,-9.1593,-4.1866,-5.0498,common_voice_es_42009403.mp3,4284,young,female,cv-corpus-21.0-delta-2025-03-14
0.1057,0.0387,1233.44,2056.33,-409.9459,71.4356,-25.7405,-2.0125,-4.0399,-17.581,-12.5787,-6.2523,-11.3004,-12.8626,-13.125,-9.8936,-4.4311,common_voice_es_42009405.mp3,5004,young,female,cv-corpus-21.0-delta-2025-03-14
0.0615,0.0338,681.1729,1070.96,-471.3598,60.9622,-26.1866,6.0911,-8.4583,-12.48,-11.4343,-5.4413,-4.3081,-11.7577,-8.9454,-5.8698,-1.9498,common_voice_es_42009406.mp3,3888,young,female,cv-corpus-21.0-delta-2025-03-14
0.1473,0.0344,1508.05,2273.39,-444.188,75.1112,-36.8529,4.1589,-8.5642,-22.0362,-16.0439,-7.1501,-12.4076,-14.0601,-15.1639,-7.8553,-3.08,common_voice_es_42009407.mp3,5508,young,female,cv-corpus-21.0-delta-2025-03-14
0.0814,0.0637,979.8563,1618.08,-416.9584,65.1015,-33.2022,3.8576,-7.7551,-13.7893,-14.6055,-4.9225,-10.0858,-13.0682,-10.6015,-5.3976,-1.5731,common_voice_es_42009413.mp3,4536,young,female,cv-corpus-21.0-delta-2025-03-14
0.1495,0.0323,1569.14,2436.85,-418.9626,51.3996,-22.1986,4.9812,-5.7971,-16.8766,-12.7814,-8.6612,-12.2995,-11.1426,-10.2179,-7.9374,-4.2429,common_voice_es_42009416.mp3,4788,young,female,cv-corpus-21.0-delta-2025-03-14
0.0962,0.03,1005.16,1657.59,-478.0729,63.2756,-25.7151,7.8087,-5.6284,-18.6786,-11.712,-7.7133,-8.6985,-9.29,-12.9275,-7.5632,-3.917,common_voice_es_42009425.mp3,4608,young,female,cv-corpus-21.0-delta-2025-03-14
0.0836,0.0416,880.3416,1436.55,-452.8868,53.3785,-17.1687,-0.3501,-11.1631,-11.1016,-9.3641,-7.2766,-10.7504,-11.5784,-10.6434,-5.7419,-3.42,common_voice_es_42009426.mp3,3996,young,female,cv-corpus-21.0-delta-2025-03-14
0.0674,0.0212,708.2563,1116.79,-510.9748,33.7621,-16.9632,4.6834,-2.3631,-12.6907,-5.3754,-3.85,-5.7487,-9.0596,-8.5826,-2.7755,-3.3358,common_voice_es_42009427.mp3,3348,young,female,cv-corpus-21.0-delta-2025-03-14
0.1073,0.037,1128.76,1690.34,-460.6353,58.0941,-22.7777,3.7087,-4.9678,-12.0429,-3.2031,-4.1894,-11.6188,-10.5161,-7.876,-7.2422,-5.2142,common_voice_es_42009428.mp3,4464,young,female,cv-corpus-21.0-delta-2025-03-14
0.1075,0.0352,1108.03,1852.11,-467.4326,63.9394,-17.8021,1.2771,-4.914,-12.2969,-13.3963,-6.0761,-10.7156,-10.192,-10.8483,-8.0592,-3.2846,common_voice_es_42009429.mp3,4392,young,female,cv-corpus-21.0-delta-2025-03-14
0.0955,0.0298,853.9439,1391.12,-452.2832,54.2018,-21.0078,-0.3362,-7.1761,-13.6347,-10.074,-2.7436,-7.0022,-11.2286,-10.0143,-5.6329,-3.9452,common_voice_es_42009430.mp3,3852,young,female,cv-corpus-21.0-delta-2025-03-14
0.1348,0.0326,1442.67,2266.27,-428.0664,64.7078,-12.7708,7.0619,-4.0941,-13.6063,-13.5047,-5.6292,-14.0192,-14.0849,-12.732,-6.7794,-4.615,common_voice_es_42009431.mp3,5076,young,female,cv-corpus-21.0-delta-2025-03-14
0.1303,0.0399,1227.37,1936.26,-436.3772,52.6765,-14.8435,4.5985,-8.3895,-11.9427,-13.6375,-8.2235,-14.8375,-13.8852,-10.7001,-6.9667,-2.7792,common_voice_es_42009433.mp3,4536,young,female,cv-corpus-21.0-delta-2025-03-14
0.1618,0.0492,1687.04,2658.24,-380.3049,98.7929,-31.3349,4.6795,-15.3689,-27.4846,-14.6404,-11.8962,-19.2964,-18.5416,-13.1192,-11.7172,-3.24,common_voice_es_42009436.mp3,6336,young,female,cv-corpus-21.0-delta-2025-03-14
0.154,0.0476,1526.58,2329.67,-395.9239,63.5989,-20.3695,7.0151,-0.459,-15.4174,-15.2112,-3.6235,-10.6012,-14.6616,-14.9704,-9.6917,-4.3938,common_voice_es_42009437.mp3,5472,young,female,cv-corpus-21.0-delta-2025-03-14
0.0446,0.0233,634.3799,1082.75,-518.3649,41.5469,-15.3478,13.8295,-5.1094,-11.0288,-6.7082,-4.3967,-7.6295,-9.7765,-5.0826,-7.58,-2.0891,common_voice_es_42009442.mp3,3456,young,female,cv-corpus-21.0-delta-2025-03-14
0.1017,0.0343,1066.26,1743.43,-450.474,43.061,-12.5503,21.9267,-4.1993,-17.6432,-10.5653,-4.7694,-18.5793,-11.9829,-9.9456,-7.5438,-1.7469,common_voice_es_42009446.mp3,4248,young,female,cv-corpus-21.0-delta-2025-03-14
0.0946,0.0328,907.3327,1448.15,-463.0081,53.0552,-17.2766,3.1717,-4.826,-10.9674,-13.6682,-5.4814,-8.9058,-9.1849,-9.4346,-7.0725,-1.2574,common_voice_es_42009447.mp3,3888,young,female,cv-corpus-21.0-delta-2025-03-14
0.0819,0.0448,923.7489,1476.96,-424.2813,61.9049,-20.1829,7.6347,-9.5822,-14.3742,-17.5311,-8.413,-11.8213,-15.1257,-10.396,-6.6532,-5.3669,common_voice_es_42009448.mp3,4716,young,female,cv-corpus-21.0-delta-2025-03-14
0.0585,0.0273,856.5138,1342.26,-519.8845,36.1699,-14.3133,10.2062,-6.1792,-6.9431,-4.2286,-0.0454,-7.4058,-6.698,-5.3463,-4.4601,-1.9897,common_voice_es_42009450.mp3,3096,young,female,cv-corpus-21.0-delta-2025-03-14
0.0724,0.0252,754.1509,1226.41,-486.4456,43.9,-20.4134,2.0503,2.0222,-11.9031,-9.254,0.1311,-5.8064,-9.663,-8.4815,-4.1615,-2.3615,common_voice_es_42009452.mp3,3384,young,female,cv-corpus-21.0-delta-2025-03-14
0.152,0.0404,1481.77,2264.23,-408.254,76.6976,-32.2858,-0.506,-10.8386,-15.1287,-15.792,-8.74,-12.5883,-16.3689,-13.9243,-9.3282,-7.6169,common_voice_es_42009453.mp3,5328,young,female,cv-corpus-21.0-delta-2025-03-14
